code,speaker,gender,stim,rep,sent,metre_ID,stim_metre,tot_syls,ana_syls,tot_feet,cur_foot,foot_syls,wrd_end_syl,acc_phon,phr_phon,init_phon,fin_phon,v_text,phr_end_t,ana_end_t,foot_start_t,foot_end_t,stress_end_t,wrd_fin_syl_start_t,wrd_end_t,v_onset_t,v_offset_t,s_t,e_t,l_t,h_t,l_syl_start_t,l_syl_end_t,h_syl_start_t,h_syl_end_t,v_grand_mean_t,l_grand_mean_t,h_grand_mean_t,s_grand_mean_t,e_grand_mean_t,v_syl,l_syl,h_syl,s_f0,e_f0,v_onset_f0,l_f0,h_f0,slope_st,utt_mean_f0,utt_med_f0,f0_mean,f0_SD,location
M4_MDC3_r3b,M4,M,MDC3,r3b,I've HIDDen the VALuables,133,MDC3_133,7,1,2,1,3,2,(*),% (*) L*H %,%,%,V,1007,207,207,477,349,349,412,231,301,27,856,291,391,207,349,349,412,166,239,375,18,900,2,2,3,74.62,80.08,75.64,75.52,75.86,4.185,75.67,75.67,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDC3_r3b,M4,M,MDC3,r3b,I've HIDDen the VALuables,133,MDC3_133,7,1,2,2,3,3,L*H,% (*) L*H %,%,%,V,1007,207,477,1007,701,764,1007,537,633,27,856,596,821,477,701,764,1007,524,585,847,18,900,5,5,7,74.62,80.08,74.26,74.57,80.58,28.401,76.94,76.44,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDC3_r4b,M4,M,MDC3,r4b,I've HIDDen the VALuables,133,MDC3_133,7,1,2,1,3,2,H*,% H* L*H %,%,%,V,991,183,183,468,332,332,390,253,283,31,821,212,266,183,332,183,332,218,170,233,23,909,2,2,2,74.99,80.03,77.33,76.38,77.46,21.28,77.15,77.21,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDC3_r4b,M4,M,MDC3,r4b,I've HIDDen the VALuables,133,MDC3_133,7,1,2,2,3,3,L*H,% H* L*H %,%,%,V,991,183,468,991,650,707,991,506,603,31,821,540,795,468,650,707,991,510,553,875,23,909,5,5,7,74.99,80.03,73.94,74.25,80.13,19.675,76.61,76.20,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDC3_r5b,M4,M,MDC3,r5b,I've HIDDen the VALuables,133,MDC3_133,7,1,2,1,3,2,(*),% (*) L*H %,%,%,V,978,208,208,476,318,318,424,253,296,41,860,462,274,424,476,208,318,207,447,240,27,967,2,4,2,75.13,80.37,75.79,74.28,75.91,-7.399,75.09,75.02,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDC3_r5b,M4,M,MDC3,r5b,I've HIDDen the VALuables,133,MDC3_133,7,1,2,2,3,3,L*H,% (*) L*H %,%,%,V,978,208,476,978,656,711,978,522,593,41,860,562,852,476,656,711,978,521,572,956,27,967,5,5,7,75.13,80.37,74.04,74.19,80.37,24.627,77.32,77.32,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ1_1,M4,M,MDQ1,1,You VALued the VASes,132,MDQ1_132,6,1,2,1,3,2,L*H,% L*H ^[L*H] %,%,%,V1,1058,107,107,552,374,374,501,198,327,22,886,222,388,107,374,374,501,159,181,330,16,852,2,2,3,72.48,85.13,75.25,75.42,77.13,9.249,76.25,76.21,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ1_1,M4,M,MDQ1,1,You VALued the VASes,132,MDQ1_132,6,1,2,2,2,2,^[L*H],% L*H ^[L*H] %,%,%,V1,1058,107,552,1058,853,853,1058,624,770,22,886,674,878,552,853,853,1058,578,629,842,16,852,5,5,6,72.48,85.13,75.21,75.99,85.13,52.13,80.06,79.20,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ1_2,M4,M,MDQ1,2,You VALued the VASes,132,MDQ1_132,6,1,2,1,3,2,L*H,% L*H ^[L*H] %,%,%,V1,1045,91,91,531,340,340,470,183,294,24,890,217,380,91,340,340,470,166,198,356,21,876,2,2,3,72.96,84.49,73.75,74.16,77.60,24.838,75.73,75.37,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ1_2,M4,M,MDQ1,2,You VALued the VASes,132,MDQ1_132,6,1,2,2,2,2,^[L*H],% L*H ^[L*H] %,%,%,V2,1045,91,531,1045,839,839,1045,597,742,24,890,657,885,531,839,839,1045,571,630,869,21,876,5,5,6,72.96,84.49,76.10,75.66,84.52,43.268,79.68,79.00,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ1_3,M4,M,MDQ1,3,You VALued the VASes,132,MDQ1_132,6,1,2,1,3,2,L*H,% L*H ^[L*H] %,%,%,V1,1054,96,96,533,344,344,478,186,285,28,915,241,399,96,344,344,478,164,217,369,23,903,2,2,3,72.20,83.61,73.84,74.21,76.53,17.113,75.39,75.36,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ1_3,M4,M,MDQ1,3,You VALued the VASes,132,MDQ1_132,6,1,2,2,2,2,^[L*H],% L*H ^[L*H] %,%,%,V2,1054,96,533,1054,841,841,1054,620,757,28,915,651,907,533,841,841,1054,592,622,893,23,903,5,5,6,72.20,83.61,75.83,75.54,83.61,34.661,78.88,78.56,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ1_4,M4,M,MDQ1,4,You VALued the VASes,132,MDQ1_132,6,1,2,1,3,2,L*H,% L*H ^[L*H] %,%,%,V1,1109,119,119,569,382,382,509,216,312,43,939,217,430,119,382,382,509,166,167,365,28,872,2,2,3,73.48,83.76,74.55,74.56,76.99,9.607,76.01,76.19,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ1_4,M4,M,MDQ1,4,You VALued the VASes,132,MDQ1_132,6,1,2,2,2,2,^[L*H],% L*H ^[L*H] %,%,%,V2,1109,119,569,1109,887,887,1109,650,797,43,939,707,934,569,887,887,1109,583,637,866,28,872,5,5,6,73.48,83.76,76.15,75.83,83.72,41.515,79.11,78.23,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ1_5,M4,M,MDQ1,5,You VALued the VASes,132,MDQ1_132,6,1,2,1,3,2,(*),% (*) ^[L*H] %,%,%,V1,1022,96,96,539,352,352,481,209,295,30,901,295,397,96,352,352,481,183,263,361,24,891,2,2,3,73.38,83.72,74.50,74.54,75.36,8.626,75.04,75.08,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ1_5,M4,M,MDQ1,5,You VALued the VASes,132,MDQ1_132,6,1,2,2,2,2,^[L*H],% (*) ^[L*H] %,%,%,V2,1022,96,539,1022,848,848,1022,607,761,30,901,676,884,539,848,848,1022,573,640,865,24,891,5,5,6,73.38,83.72,75.30,76.04,83.72,45.868,79.55,79.18,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ2_1,M4,M,MDQ2,1,You LIVE in the VALLey,132,MDQ2_132,6,1,2,1,3,1,L*H,% L*H ^[L*H] %,%,%,V1,831,108,108,503,332,108,332,195,263,29,813,224,441,108,332,418,503,147,170,358,21,769,2,2,4,71.35,81.94,74.32,74.65,76.91,6.853,75.02,74.89,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ2_1,M4,M,MDQ2,1,You LIVE in the VALLey,132,MDQ2_132,6,1,2,2,2,2,^[L*H],% L*H ^[L*H] %,%,%,V2,831,108,503,831,721,721,831,561,658,29,813,607,787,503,721,721,831,461,511,731,21,769,5,5,6,71.35,81.94,74.80,75.28,82.68,48.728,79.30,79.28,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ2_2,M4,M,MDQ2,2,You LIVE in the VALLey,132,MDQ2_132,6,1,2,1,3,1,L*H,% L*H ^[L*H] %,%,%,V1,798,109,109,452,299,109,292,182,228,24,732,211,320,109,299,299,395,146,173,274,17,721,2,2,3,74.88,81.62,75.64,75.27,77.02,19.743,76.15,76.16,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ2_2,M4,M,MDQ2,2,You LIVE in the VALLey,132,MDQ2_132,6,1,2,2,2,2,^[L*H],% L*H ^[L*H] %,%,%,V2,798,109,452,798,655,655,798,514,601,24,732,575,703,452,655,655,798,470,542,689,17,721,5,5,6,74.88,81.62,76.58,76.63,82.12,55.432,79.35,79.33,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ3_1,M4,M,MDQ3,1,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,1,3,2,H*,% H* L*^[H] %,%,%,V1,985,148,148,427,293,293,364,191,240,27,843,183,300,148,293,293,364,182,173,311,24,927,2,2,3,72.49,86.19,74.56,74.45,74.85,1.579,74.63,74.66,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ3_1,M4,M,MDQ3,1,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,2,3,3,L*^[H],% H* L*^[H] %,%,%,V2,985,148,427,985,653,703,985,492,600,27,843,519,774,427,653,703,985,510,537,833,24,927,5,5,7,72.49,86.19,72.97,73.19,86.80,65.17,79.86,78.69,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ3_2,M4,M,MDQ3,2,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,1,3,2,>H*,% >H* L*^[H] %,%,%,V,989,148,148,419,281,281,368,202,235,13,838,242,343,148,281,281,368,201,252,367,12,913,2,2,3,72.49,86.87,75.56,76.03,77.51,16.588,76.79,76.75,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ3_2,M4,M,MDQ3,2,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,2,3,3,L*^[H],% >H* L*^[H] %,%,%,V2,989,148,419,989,661,710,989,506,590,13,838,525,794,419,661,710,989,526,544,852,12,913,5,5,7,72.49,86.87,74.97,75.12,87.50,55.738,81.68,82.09,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ3_r1,M4,M,MDQ3,r1,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,1,3,2,H*,% H* L*^[H] %,%,%,V1,1073,168,168,501,319,319,440,247,283,28,922,192,272,168,319,168,319,221,159,249,22,920,2,2,2,72.88,88.44,81.37,79.47,81.74,28.706,80.92,81.05,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ3_r1,M4,M,MDQ3,r1,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,2,3,3,L*^[H],% H* L*^[H] %,%,%,V,1073,168,501,1073,718,784,1073,581,655,28,922,600,865,501,718,784,1073,528,548,844,22,920,5,5,7,72.88,88.44,75.62,76.40,88.42,53.306,83.08,83.70,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ3_r2,M4,M,MDQ3,r2,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,1,3,2,H*,% H* L*^[H] %,%,%,V,1010,170,170,479,318,318,428,252,292,30,867,194,274,170,318,170,318,226,160,251,23,921,2,2,2,76.03,85.56,78.42,76.48,78.68,33.846,77.69,77.82,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ3_r2,M4,M,MDQ3,r2,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,2,3,3,L*^[H],% H* L*^[H] %,%,%,V,1010,170,479,1010,678,735,1010,557,629,30,867,559,800,479,678,735,1010,534,536,828,23,921,5,5,7,76.03,85.56,75.84,75.88,87.59,54.186,83.17,84.73,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ3_r6,M4,M,MDQ3,r6,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,1,3,2,H*,% H* ^[L*H] %,%,%,V1,1035,193,193,477,330,330,428,264,303,36,874,223,427,193,330,330,428,220,169,392,25,896,2,2,3,75.78,84.46,77.67,76.30,78.39,6.181,77.85,77.98,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MDQ3_r6,M4,M,MDQ3,r6,You've HIDDen the VALuables,133,MDQ3_133,7,1,2,2,3,3,^[L*H],% H* ^[L*H] %,%,%,V2,1035,193,477,1035,701,760,1035,555,656,36,874,581,823,477,701,760,1035,524,550,825,25,896,5,5,7,75.78,84.46,76.43,76.46,86.00,47.844,80.55,79.94,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH1_1,M4,M,MWH1,1,Who VALued the VASes,0132,MWH1_0132,6,0,3,1,1,1,^[H*],% ^[H*] !H* L*H %,%,%,V,1072,0,0,153,153,0.06,153,62,150,56,879,61,103,0,153,0,153,63,62,104,57,933,1,1,1,87.71,80.87,87.75,87.75,88.06,7.654,87.90,87.90,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH1_1,M4,M,MWH1,1,Who VALued the VASes,0132,MWH1_0132,6,0,3,2,3,2,!H*,% ^[H*] !H* L*H %,%,%,V,1072,0,153,568,366,366,496,227,316,56,879,231,294,153,366,153,366,241,246,319,57,933,2,2,2,87.71,80.87,81.41,81.22,79.61,-22.623,80.40,80.38,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH1_1,M4,M,MWH1,1,Who VALued the VASes,0132,MWH1_0132,6,0,3,3,2,2,L*H,% ^[H*] !H* L*H %,%,%,V,1072,0,568,1072,855,855,1072,624,775,56,879,677,871,568,855,855,1072,664,719,924,57,933,5,5,6,87.71,80.87,73.08,73.13,80.81,48.14,76.15,75.42,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH1_2,M4,M,MWH1,2,Who VALued the VASes,0132,MWH1_0132,6,0,3,1,1,1,H*,% H* !H* L*H %,%,%,V,1122,0,0,169,169,-0.06,169,60,169,68,940,75,115,0,169,0,169,55,69,105,62,966,1,1,1,85.52,80.61,85.63,85.67,86.60,34.483,86.25,86.25,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH1_2,M4,M,MWH1,2,Who VALued the VASes,0132,MWH1_0132,6,0,3,2,3,2,!H*,% H* !H* L*H %,%,%,V1,1122,0,169,592,392,392,539,255,344,68,940,571,263,539,592,169,392,251,580,260,62,966,2,4,2,85.52,80.61,80.34,75.31,80.10,-15.704,77.50,77.53,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH1_2,M4,M,MWH1,2,Who VALued the VASes,0132,MWH1_0132,6,0,3,3,2,2,L*H,% H* !H* L*H %,%,%,V2,1122,0,592,1122,884,884,1122,662,806,68,940,745,939,592,884,884,1122,677,762,965,62,966,5,5,6,85.52,80.61,74.05,73.51,80.59,41.878,76.57,76.50,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH1_3,M4,M,MWH1,3,Who VALued the VASes,0132,MWH1_0132,6,0,3,1,1,1,H*,% H* !H* L*H %,%,%,V,1090,0,0,173,173,-0.4,173,65,173,73,914,84,130,0,173,0,173,58,75,116,65,943,1,1,1,83.72,80.73,83.62,83.97,85.25,35.683,84.65,84.71,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH1_3,M4,M,MWH1,3,Who VALued the VASes,0132,MWH1_0132,6,0,3,2,3,2,!H*,% H* !H* L*H %,%,%,V1,1090,0,173,602,403,403,537,251,360,73,914,581,275,537,602,173,403,239,585,265,65,943,2,4,2,83.72,80.73,79.88,75.15,79.25,-15.524,76.70,76.34,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH1_3,M4,M,MWH1,3,Who VALued the VASes,0132,MWH1_0132,6,0,3,3,2,2,L*H,% H* !H* L*H %,%,%,V2,1090,0,602,1090,884,884,1090,656,786,73,914,698,906,602,884,884,1090,663,707,932,65,943,5,5,6,83.72,80.73,73.57,73.23,80.73,39.868,76.02,75.26,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH1_4,M4,M,MWH1,4,Who VALued the VASes,0132,MWH1_0132,6,0,3,1,1,1,H*,% H* !H* L*^[H] %,%,%,V,1051,0,0,143,143,-0.3,143,63,142,64,916,70,105,0,143,0,143,68,76,114,69,998,1,1,1,83.96,83.81,83.95,84.06,85.13,31.098,84.67,84.80,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH1_4,M4,M,MWH1,4,Who VALued the VASes,0132,MWH1_0132,6,0,3,2,3,2,!H*,% H* !H* L*^[H] %,%,%,V1,1051,0,143,565,369,369,504,226,311,64,916,544,241,504,565,143,369,246,583,263,69,998,2,4,2,83.96,83.81,81.41,75.66,81.02,-16.799,78.07,78.05,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH1_4,M4,M,MWH1,4,Who VALued the VASes,0132,MWH1_0132,6,0,3,3,2,2,L*^[H],% H* !H* L*^[H] %,%,%,V2,1051,0,565,1051,842,842,1051,622,769,64,916,682,908,565,842,842,1051,667,732,988,69,998,5,5,6,83.96,83.81,74.43,74.35,83.81,44.94,78.17,77.83,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH1_5,M4,M,MWH1,5,Who VALued the VASes,0132,MWH1_0132,6,0,3,1,1,1,^[H*],% ^[H*] !H* L*H %,%,%,V,1034,0,0,136,136,-0.3,136,55,136,74,916,129,83,0,136,0,136,63,147,95,84,998,1,1,1,87.69,83.35,87.69,87.07,87.68,-12.469,87.50,87.54,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH1_5,M4,M,MWH1,5,Who VALued the VASes,0132,MWH1_0132,6,0,3,2,3,2,!H*,% ^[H*] !H* L*H %,%,%,V1,1034,0,136,571,381,381,506,230,289,74,916,549,335,506,571,136,381,250,584,356,84,998,2,4,2,87.69,83.35,82.60,73.43,77.75,-20.116,75.31,75.15,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH1_5,M4,M,MWH1,5,Who VALued the VASes,0132,MWH1_0132,6,0,3,3,2,2,L*H,% ^[H*] !H* L*H %,%,%,V2,1034,0,571,1034,851,851,1034,625,772,74,916,670,901,571,851,851,1034,663,711,976,84,998,5,5,6,87.69,83.35,73.28,73.27,83.28,43.751,76.83,75.97,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH2_1,M4,M,MWH2,1,WHY do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,1,3,1,H*,% H* L*!H L*H %,%,%,V1,1030,0,0,312,126,-0.3,126,39,122,53,1025,297,100,207,312,0,126,46,311,119,63,1060,1,3,1,85.96,79.47,85.96,81.85,86.97,-24.901,84.84,85.04,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH2_1,M4,M,MWH2,1,WHY do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,2,3,1,L*!H,% H* L*!H L*H %,%,%,V2,1030,0,312,667,521,312,521,398,445,53,1025,472,523,312,521,521,626,399,465,511,63,1060,4,4,5,85.96,79.47,76.23,75.41,75.68,5.249,75.60,75.62,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH2_1,M4,M,MWH2,1,WHY do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,3,2,2,L*H,% H* L*!H L*H %,%,%,V3,1030,0,667,1030,900,900,1030,738,852,53,1025,801,977,667,900,900,1030,733,799,999,63,1060,7,7,8,85.96,79.47,72.79,72.17,80.46,55.727,76.26,76.22,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH2_2,M4,M,MWH2,2,WHY do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,1,3,1,H*,% H* !H* L*H %,%,%,V1,1170,0,0,472,214,-0.3,214,88,213,108,1141,116,178,0,214,0,214,62,81,125,76,1031,1,1,1,82.56,78.29,82.56,82.56,84.86,45.541,84.10,84.21,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH2_2,M4,M,MWH2,2,WHY do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,2,3,1,!H*,% H* !H* L*H %,%,%,V2,1170,0,472,817,652,472,652,533,595,108,1141,516,549,472,652,472,652,385,368,402,76,1031,4,4,4,82.56,78.29,73.99,74.03,74.00,3.134,74.00,74.00,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH2_2,M4,M,MWH2,2,WHY do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,3,2,2,L*H,% H* !H* L*H %,%,%,V3,1170,0,817,1170,1034,1034,1170,875,974,108,1141,929,1104,817,1034,1034,1170,724,784,986,76,1031,7,7,8,82.56,78.29,71.35,71.91,79.38,52.331,74.94,74.34,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH2_3,M4,M,MWH2,3,WHY do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,1,3,1,^[H*],% ^[H*] !H* L*H %,%,%,V1,1109,0,0,365,160,-0.3,160,162,287,67,1090,79,125,0,160,0,160,152,74,117,63,1043,2,1,1,87.47,79.20,82.56,87.52,87.95,11.991,87.77,87.77,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH2_3,M4,M,MWH2,3,WHY do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,2,3,1,!H*,% ^[H*] !H* L*H %,%,%,V2,1109,0,365,739,587,365,587,454,509,67,1090,721,468,691,739,365,587,397,640,409,63,1043,4,6,4,87.47,79.20,76.14,73.46,76.02,-9.446,74.71,74.67,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH2_3,M4,M,MWH2,3,WHY do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,3,2,2,L*H,% ^[H*] !H* L*H %,%,%,V3,1109,0,739,1109,972,972,1109,804,920,67,1090,859,1051,739,972,972,1109,727,784,996,63,1043,7,7,8,87.47,79.20,72.25,71.78,79.86,46.703,75.00,74.40,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
M4_MWH2_4,M4,M,MWH2,4,WHY do you LIVE in the VALLey,0332,MWH2_0332,8,0,3,1,3,1,H*,% H* !H* L*H %,%,%,V1,1155,0,0,438,216,0.4,216,69,214,80,1110,416,123,327,438,0,216,48,306,85,56,1015,1,3,1,85.03,78.24,85.03,76.79,86.14,-34.797,81.60,81.82,77.001,3.65,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/sentence_modes/
