code,speaker,gender,stim,rep,sent,metre_ID,stim_metre,ana_text,nuc_pre_text,ana_has_word_end,nuc_is_new_word,tot_syls,ana_syls,tot_feet,cur_foot,foot_syls,wrd_end_syl,acc_phon,phr_phon,init_phon,fin_phon,v_text,phr_end_t,ana_end_t,foot_start_t,foot_end_t,stress_end_t,wrd_fin_syl_start_t,wrd_end_t,v_onset_t,v_offset_t,s_t,e_t,l_t,h_t,l_syl_start_t,l_syl_end_t,h_syl_start_t,h_syl_end_t,v_grand_mean_t,l_grand_mean_t,h_grand_mean_t,s_grand_mean_t,e_grand_mean_t,v_syl,l_syl,h_syl,l_syl_ratio,h_syl_ratio,s_f0,e_f0,v_onset_f0,l_f0,h_f0,lh_slope,lh_slope_z,lh_mean_f0,lh_med_f0,utt_mean_f0,utt_slope,utt_slope_z,spkr_f0_mean,spkr_f0_SD,location
M4_A1111_1,M4,M,A1111,1,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,2,1,1,L*H,% H* L*H %,%,%,V2,738,141,319,738,738,319,738,410,569,0,675,498,635,319,738,319,738,382,468,601,0,641,3,3,3,0.43,0.75,76.02,78.64,76.26,73.50,78.67,48.222,18.978,76.31,76.43,79.02,-8.705,-3.426,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1111_2,M4,M,A1111,2,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,1,1,1,H*,%L H* L*H %,%L,%,V1,693,124,124,297,297,124,297,178,297,50,693,178,245,124,297,124,297,165,165,237,43,702,2,2,2,0.31,0.70,74.96,78.57,76.72,76.72,78.11,20.62,8.115,77.64,77.69,77.05,4.433,1.745,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1111_2,M4,M,A1111,2,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,2,1,1,L*H,%L H* L*H %,%L,%,V2,693,124,297,693,693,297,693,381,513,50,693,434,631,297,693,297,693,380,434,638,43,702,3,3,3,0.35,0.84,74.96,78.57,76.08,75.37,80.76,21.432,8.434,77.11,77.02,77.05,4.433,1.745,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1111_3,M4,M,A1111,3,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,1,1,1,(*),% (*) L*H %,%,%,V1,692,118,118,276,276,118,276,173,276,29,682,173,205,118,276,118,276,172,172,209,26,692,2,2,2,0.35,0.55,76.36,76.99,77.16,77.16,77.29,5.388,2.12,77.25,77.25,76.63,0.337,0.132,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1111_3,M4,M,A1111,3,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,2,1,1,L*H,% (*) L*H %,%,%,V2,692,118,276,692,692,276,692,370,505,29,682,450,640,276,692,276,692,385,464,651,26,692,3,3,3,0.42,0.88,76.36,76.99,76.51,75.05,77.83,12.462,4.904,76.56,76.70,76.63,0.337,0.132,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1111_4,M4,M,A1111,4,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,1,1,1,H*,%L H* L*H %,%L,%,V1,661,112,112,266,266,112,266,154,266,7,661,125,158,112,266,112,266,158,123,163,7,702,2,2,2,0.08,0.30,75.11,76.96,76.20,75.74,76.31,23.768,9.354,76.03,76.03,76.27,1.754,0.69,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1111_4,M4,M,A1111,4,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,2,1,1,L*H,%L H* L*H %,%L,%,V2,661,112,266,661,661,266,661,338,506,7,661,410,614,266,661,266,661,368,442,653,7,702,3,3,3,0.36,0.88,75.11,76.96,76.07,74.59,77.95,17.187,6.764,76.22,76.71,76.27,1.754,0.69,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1111_5,M4,M,A1111,5,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,1,1,1,H*,%L H* L*H %,%L,%,V1,646,105,105,268,268,105,268,162,268,13,644,136,166,105,268,105,268,172,142,177,13,700,2,2,2,0.19,0.37,74.82,78.49,77.24,76.67,77.26,21.747,8.559,77.06,77.06,75.87,1.632,0.642,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1111_5,M4,M,A1111,5,They KNOW VAL,111,A1111_111,they,NA,1,1,3,1,2,2,1,1,L*H,%L H* L*H %,%L,%,V2,646,105,268,646,646,268,646,343,480,13,644,405,618,268,646,268,646,374,441,672,13,700,3,3,3,0.36,0.93,74.82,78.49,74.58,73.22,79.21,33.429,13.156,75.76,75.23,75.87,1.632,0.642,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1211_r1,M4,M,A1211,r1,He LIVES with VAL.,121,A1211_121,he,with,1,1,4,1,2,1,2,1,H*,%L H* L*H %,%L,%,V1,881,106,106,526,374,106,374,168,238,59,877,146,227,106,374,106,374,148,128,200,52,823,2,2,2,0.15,0.45,78.46,79.70,81.00,80.19,82.60,32.915,12.954,81.33,81.33,78.11,-4.485,-1.765,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1211_r1,M4,M,A1211,r1,He LIVES with VAL.,121,A1211_121,he,with,1,1,4,1,2,2,1,1,L*H,%L H* L*H %,%L,%,V2,881,106,526,881,881,526,881,592,724,59,877,650,822,526,881,526,881,524,585,765,52,823,4,4,4,0.35,0.83,78.46,79.70,75.31,75.08,80.30,31.544,12.414,76.89,76.53,78.11,-4.485,-1.765,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1211_r2,M4,M,A1211,r2,He LIVES with VAL.,121,A1211_121,he,with,1,1,4,1,2,1,2,1,H*,% H* L*H %,%,%,V1,874,83,83,541,347,83,347,142,212,57,845,122,201,83,347,83,347,146,128,199,64,795,2,2,2,0.15,0.45,78.78,80.78,80.03,79.59,81.66,29.65,11.669,80.62,80.55,78.25,-3.699,-1.456,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1211_r2,M4,M,A1211,r2,He LIVES with VAL.,121,A1211_121,he,with,1,1,4,1,2,2,1,1,L*H,% H* L*H %,%,%,V2,874,83,541,874,874,541,874,581,731,57,845,624,817,541,874,541,874,500,548,763,64,795,4,4,4,0.25,0.83,78.78,80.78,75.42,75.26,81.49,37.664,14.823,77.44,76.45,78.25,-3.699,-1.456,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1211_r3,M4,M,A1211,r3,He LIVES with VAL.,121,A1211_121,he,with,1,1,4,1,2,1,2,1,H*,% H* L*H %,%,%,V1,879,96,96,546,357,96,357,160,230,30,865,140,225,96,357,96,357,151,133,210,29,811,2,2,2,0.17,0.49,76.56,80.03,80.81,80.37,82.15,24.265,9.549,81.38,81.41,78.62,-2.653,-1.044,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1211_r3,M4,M,A1211,r3,He LIVES with VAL.,121,A1211_121,he,with,1,1,4,1,2,2,1,1,L*H,% H* L*H %,%,%,V2,879,96,546,879,879,546,879,577,756,30,865,606,818,546,879,546,879,490,522,759,29,811,4,4,4,0.18,0.82,76.56,80.03,75.45,75.20,82.43,40.239,15.836,77.60,76.28,78.62,-2.653,-1.044,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1211_r4,M4,M,A1211,r4,He LIVES with VAL.,121,A1211_121,he,with,1,1,4,1,2,1,2,1,H*,%L H* L*H %,%L,%,V1,858,91,91,513,360,91,360,151,247,50,786,141,225,91,360,91,360,146,137,211,51,749,2,2,2,0.19,0.50,77.56,82.53,78.91,78.58,81.18,34.358,13.521,80.17,80.22,78.34,-0.678,-0.267,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1211_r4,M4,M,A1211,r4,He LIVES with VAL.,121,A1211_121,he,with,1,1,4,1,2,2,1,1,L*H,%L H* L*H %,%L,%,V2,858,91,513,858,858,513,858,568,740,50,786,631,769,513,858,513,858,514,582,731,51,749,4,4,4,0.34,0.74,77.56,82.53,75.68,75.38,81.86,46.062,18.127,77.31,76.32,78.34,-0.678,-0.267,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1211_r5,M4,M,A1211,r5,He LIVES with VAL.,121,A1211_121,he,with,1,1,4,1,2,1,2,1,H*,%L H* L*H %,%L,%,V1,879,133,133,568,407,133,407,203,284,52,873,202,280,133,407,133,407,154,153,220,36,820,2,2,2,0.25,0.54,77.50,81.54,80.36,80.33,81.60,17.961,7.068,81.03,81.06,78.49,-2.246,-0.884,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1211_r5,M4,M,A1211,r5,He LIVES with VAL.,121,A1211_121,he,with,1,1,4,1,2,2,1,1,L*H,%L H* L*H %,%L,%,V2,879,133,568,879,879,568,879,624,758,52,873,658,836,568,879,568,879,522,563,776,36,820,4,4,4,0.29,0.86,77.50,81.54,75.59,75.51,81.82,43.445,17.097,78.24,77.89,78.49,-2.246,-0.884,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1231_1i,M4,M,A1231,1i,I LIVE with VALerie,123,A1231_123,i,with,1,1,6,1,2,1,2,1,L*H,% L*H L*H %,%,%,V1,900,132,132,470,328,132,328,182,245,46,807,140,342,132,328,328,470,132,90,290,29,765,2,2,3,0.04,0.10,75.58,83.01,76.63,75.42,77.56,9.262,3.645,77.06,77.37,77.12,4.44,1.747,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1231_1i,M4,M,A1231,1i,I LIVE with VALerie,123,A1231_123,i,with,1,1,6,1,2,2,3,3,L*H,% L*H L*H %,%,%,V2,900,132,470,900,690,734,900,564,631,46,807,610,799,470,690,734,900,494,542,755,29,765,4,4,6,0.64,0.39,75.58,83.01,75.30,74.69,82.51,42.55,16.745,77.48,76.50,77.12,4.44,1.747,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1231_2i,M4,M,A1231,2i,I LIVE with VALerie,123,A1231_123,i,with,1,1,6,1,2,1,2,1,L*H,% L*H L*H %,%,%,V1,854,111,111,476,316,111,316,178,244,52,854,115,227,111,316,111,316,146,86,193,38,877,2,2,2,0.02,0.57,74.92,78.37,76.75,75.50,77.50,23.005,9.054,76.54,76.60,76.52,3.487,1.372,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1231_2i,M4,M,A1231,2i,I LIVE with VALerie,123,A1231_123,i,with,1,1,6,1,2,2,3,3,L*H,% L*H L*H %,%,%,V2,854,111,476,854,648,694,854,528,607,52,854,556,789,476,648,694,854,466,503,796,38,877,4,4,6,0.47,0.59,74.92,78.37,74.36,74.18,81.67,34.092,13.417,76.80,75.61,76.52,3.487,1.372,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1231_3,M4,M,A1231,3,I LIVE  with VALerie,123,A1231_123,i,with,1,1,6,1,2,1,2,1,H*,% H* L*H %,%,%,V1,803,78,78,407,304,78,304,134,190,55,780,142,199,78,304,78,304,131,138,187,58,848,2,2,2,0.28,0.54,78.01,79.50,78.59,78.66,78.79,3.559,1.401,78.77,78.78,77.38,0.333,0.131,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1231_3,M4,M,A1231,3,I LIVE  with VALerie,123,A1231_123,i,with,1,1,6,1,2,2,3,3,L*H,% H* L*H %,%,%,V2,803,78,407,803,609,646,803,477,591,55,780,537,736,407,609,646,803,476,544,792,58,848,4,4,6,0.64,0.57,78.01,79.50,74.56,74.14,82.35,43.25,17.021,77.12,76.70,77.38,0.333,0.131,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1231_4,M4,M,A1231,4,I LIVE with VALerie,123,A1231_123,i,with,1,1,6,1,2,1,2,1,(*),% (*) L*H %,%,%,V1,809,101,101,441,310,101,310,168,231,41,809,186,227,101,310,101,310,145,162,200,33,877,2,2,2,0.41,0.60,73.10,79.72,76.49,76.73,77.03,7.827,3.08,76.91,76.93,76.59,4.636,1.825,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1231_4,M4,M,A1231,4,I LIVE with VALerie,123,A1231_123,i,with,1,1,6,1,2,2,3,3,L*H,% (*) L*H %,%,%,V2,809,101,441,809,624,682,809,506,597,41,809,553,767,441,624,682,809,478,537,811,33,877,4,4,6,0.61,0.67,73.10,79.72,75.12,75.05,81.59,33.933,13.354,77.33,76.49,76.59,4.636,1.825,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1231_5,M4,M,A1231,5,I LIVE with VALerie,123,A1231_123,i,with,1,1,6,1,2,1,2,1,H*,%L H* L*H %,%L,%,V1,759,62,62,380,222,62,222,120,172,21,637,313,149,222,380,62,222,153,347,189,28,714,2,3,2,0.58,0.54,74.84,79.12,79.12,74.14,79.35,-36.139,-14.222,77.15,77.30,76.41,1.828,0.719,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1231_5,M4,M,A1231,5,I LIVE with VALerie,123,A1231_123,i,with,1,1,6,1,2,2,3,3,L*H,%L H* L*H %,%L,%,V2,759,62,380,759,571,609,759,425,523,21,637,500,629,380,571,609,759,451,540,704,28,714,4,4,6,0.63,0.13,74.84,79.12,73.30,72.93,78.48,41.617,16.378,75.02,74.61,76.41,1.828,0.719,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1241_1,M4,M,A1241,1,They NEED eVALuating,124,A1241_124,they,e-,1,0,7,1,2,1,2,1,H*,% H* L*H %,%,%,V1,876,91,91,340,260,91,260,131,218,6,870,122,194,91,260,91,260,115,106,179,5,903,2,2,2,0.18,0.61,75.74,74.09,76.92,76.72,77.72,14.889,5.86,77.34,77.42,77.63,5.516,2.171,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1241_1,M4,M,A1241,1,They NEED eVALuating,124,A1241_124,they,e-,1,0,7,1,2,2,4,4,L*H,% H* L*H %,%,%,V2,876,91,340,876,537,766,876,416,507,6,870,446,789,340,537,766,876,393,428,795,5,903,4,4,7,0.54,0.21,75.74,74.09,74.81,74.83,81.92,21.953,8.64,78.74,79.69,77.63,5.516,2.171,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1241_2,M4,M,A1241,2,They NEED eVALuating,124,A1241_124,they,e-,1,0,7,1,2,1,2,1,H*,%L H* L*H %,%L,%,V1,824,79,79,325,253,79,253,125,209,1,811,91,183,79,253,79,253,120,87,177,0.9,893,2,2,2,0.07,0.60,76.15,82.28,77.40,76.80,78.20,15.447,6.079,77.67,77.72,78.11,7.025,2.764,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1241_2,M4,M,A1241,2,They NEED eVALuating,124,A1241_124,they,e-,1,0,7,1,2,2,4,4,L*H,%L H* L*H %,%L,%,V2,824,79,325,824,523,719,824,367,488,1,811,383,764,325,523,719,824,352,371,827,0.9,893,4,4,7,0.29,0.43,76.15,82.28,74.97,74.84,82.44,22.947,9.031,78.75,79.44,78.11,7.025,2.764,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1241_3,M4,M,A1241,3,They NEED eVALuating,124,A1241_124,they,e-,1,0,7,1,2,1,2,1,H*,%L H* L*H %,%L,%,V1,838,100,100,343,291,100,291,168,240,19,816,112,212,100,291,100,291,136,86,175,14,883,2,2,2,0.06,0.59,75.10,82.23,76.86,75.15,77.36,27.724,10.911,76.33,76.48,77.56,8.654,3.406,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1241_3,M4,M,A1241,3,They NEED eVALuating,124,A1241_124,they,e-,1,0,7,1,2,2,4,4,L*H,%L H* L*H %,%L,%,V2,838,100,343,838,530,722,838,394,502,19,816,482,761,343,530,722,838,366,477,813,14,883,4,4,7,0.74,0.34,75.10,82.23,75.41,75.09,82.41,25.481,10.028,79.38,80.14,77.56,8.654,3.406,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1241_4,M4,M,A1241,4,They NEED eVALuating,124,A1241_124,they,e-,1,0,7,1,2,1,2,1,(*),% (*) L*H %,%,%,V1,812,75,75,325,251,75,251,115,211,21,775,94,281,75,251,251,325,114,93,268,21,854,2,2,3,0.11,0.41,75.11,83.70,76.03,75.85,76.63,5.71,2.247,76.32,76.20,77.62,9.939,3.912,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1241_4,M4,M,A1241,4,They NEED eVALuating,124,A1241_124,they,e-,1,0,7,1,2,2,4,4,L*H,% (*) L*H %,%,%,V2,812,75,325,812,534,717,812,370,499,21,775,435,769,325,534,717,812,353,426,844,21,854,4,4,7,0.53,0.55,75.11,83.70,75.22,75.20,83.70,25.66,10.098,79.82,80.35,77.62,9.939,3.912,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1241_5,M4,M,A1241,5,They NEED eVALuating,124,A1241_124,they,e-,1,0,7,1,2,1,2,1,H*,%L H* L*H %,%L,%,V1,779,86,86,301,244,86,244,116,212,26,775,96,194,86,244,86,244,107,86,191,23,905,2,2,2,0.06,0.68,75.65,81.55,77.50,77.02,78.72,16.681,6.565,78.19,78.30,78.18,8.34,3.282,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1241_5,M4,M,A1241,5,They NEED eVALuating,124,A1241_124,they,e-,1,0,7,1,2,2,4,4,L*H,%L H* L*H %,%L,%,V2,779,86,301,779,491,679,779,354,472,26,775,387,741,301,491,679,779,368,408,855,23,905,4,4,7,0.45,0.62,75.65,81.55,74.62,74.14,84.35,30.455,11.985,79.19,79.60,78.18,8.34,3.282,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1422_1,M4,M,A1422,1,The VALLey's by the RIVer.,142,A1422_142,they,-ey's by the,1,1,7,1,2,1,4,2,>H*,%L >H* L*H %,%L,%,V1,993,87,87,705,300,300,444,148,263,24,926,199,305,87,300,300,444,128,184,299,17,967,2,2,3,0.53,0.03,78.72,82.12,81.01,81.14,83.32,28.069,11.046,82.52,82.79,78.04,-8.397,-3.304,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1422_1,M4,M,A1422,1,The VALLey's by the RIVer.,142,A1422_142,they,-ey's by the,1,1,7,1,2,2,2,2,L*H,%L >H* L*H %,%L,%,V2,993,87,705,993,871,871,993,768,818,24,926,786,924,705,871,871,993,772,794,965,17,967,6,6,7,0.49,0.43,78.72,82.12,72.90,73.01,82.12,77.901,30.658,76.93,76.93,78.04,-8.397,-3.304,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1422_2,M4,M,A1422,2,The VALLey's by the RIVer.,142,A1422_142,they,-ey's by the,1,1,7,1,2,1,4,2,>H*,%L >H* L*H %,%L,%,V1,1060,79,79,725,294,294,424,149,252,61,1053,195,321,79,294,294,424,137,187,324,47,1050,2,2,3,0.54,0.21,77.58,78.52,79.37,79.22,80.02,9.074,3.571,79.58,79.54,77.03,-3.372,-1.327,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1422_2,M4,M,A1422,2,The VALLey's by the RIVer.,142,A1422_142,they,-ey's by the,1,1,7,1,2,2,2,2,L*H,%L >H* L*H %,%L,%,V2,1060,79,725,1060,902,902,1060,802,853,61,1053,771,994,725,902,902,1060,783,749,989,47,1050,6,6,7,0.26,0.58,77.58,78.52,72.56,72.23,80.20,42.876,16.874,76.03,76.09,77.03,-3.372,-1.327,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1422_3,M4,M,A1422,3,The VALLey's by the RIVer,142,A1422_142,they,-ey's by the,1,1,7,1,2,1,4,2,>H*,%L >H* L*H %,%L,%,V1,991,75,75,713,303,303,460,139,254,41,991,190,301,75,303,75,303,126,179,292,33,1057,2,2,2,0.50,0.99,77.15,79.14,79.54,79.84,81.74,19.465,7.661,81.21,81.66,77.00,-5.97,-2.35,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1422_3,M4,M,A1422,3,The VALLey's by the RIVer,142,A1422_142,they,-ey's by the,1,1,7,1,2,2,2,2,L*H,%L >H* L*H %,%L,%,V2,991,75,713,991,884,884,991,787,847,41,991,766,958,713,884,884,991,783,759,1007,33,1057,6,6,7,0.31,0.69,77.15,79.14,72.75,72.58,79.78,46.581,18.332,75.63,75.15,77.00,-5.97,-2.35,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1422_4,M4,M,A1422,4,The VALLey's by the RIVer.,142,A1422_142,they,-ey's by the,1,1,7,1,2,1,4,2,L*H,%L L*H L*H %,%L,%,V1,940,76,76,682,318,318,452,156,262,38,900,195,305,76,318,76,318,138,176,281,31,992,2,2,2,0.49,0.95,79.05,80.82,81.83,82.51,85.41,28.884,11.367,84.16,84.26,78.87,-10.533,-4.145,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1422_4,M4,M,A1422,4,The VALLey's by the RIVer.,142,A1422_142,they,-ey's by the,1,1,7,1,2,2,2,2,L*H,%L L*H L*H %,%L,%,V2,940,76,682,940,840,840,940,744,793,38,900,703,897,682,840,840,940,775,724,987,31,992,6,6,7,0.13,0.57,79.05,80.82,73.25,73.28,80.71,37.993,14.952,75.17,73.88,78.87,-10.533,-4.145,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1422_5,M4,M,A1422,5,The VALLey's by the RIVer,142,A1422_142,they,-ey's by the,1,1,7,1,2,1,4,2,H*,%L H* L*H %,%L,%,V1,942,48,48,674,267,267,413,109,214,73,922,143,220,48,267,48,267,126,162,244,88,1022,2,2,2,0.43,0.79,80.05,81.21,80.09,80.70,82.88,35.182,13.846,81.81,81.75,76.94,-9.21,-3.624,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
M4_A1422_5,M4,M,A1422,5,The VALLey's by the RIVer,142,A1422_142,they,-ey's by the,1,1,7,1,2,2,2,2,L*H,%L H* L*H %,%L,%,V2,942,48,674,942,850,850,942,747,801,73,922,715,911,674,850,850,942,779,744,1002,88,1022,6,6,7,0.23,0.66,80.05,81.21,72.56,72.70,81.12,47.591,18.729,74.96,73.21,76.94,-9.21,-3.624,77.002,2.541,D:/Users/antoi/OneDrive/00 Academic/Phonetics and speech/PhD - Derry Intonation/2 Field Recordings//Analysis_1_standard/M4/alignment and H_Placement/
